name	type	source	detector	wavelength_nominal	units
S39-D58-760.0	NIRSCWAMPLITUDE	S39	D58	760.0	AU
S36-D61-760.0	NIRSCWAMPLITUDE	S36	D61	760.0	AU
S36-D57-760.0	NIRSCWAMPLITUDE	S36	D57	760.0	AU
S36-D50-760.0	NIRSCWAMPLITUDE	S36	D50	760.0	AU
S36-D51-760.0	NIRSCWAMPLITUDE	S36	D51	760.0	AU
S33-D54-760.0	NIRSCWAMPLITUDE	S33	D54	760.0	AU
S38-D59-760.0	NIRSCWAMPLITUDE	S38	D59	760.0	AU
S38-D49-760.0	NIRSCWAMPLITUDE	S38	D49	760.0	AU
S38-D53-760.0	NIRSCWAMPLITUDE	S38	D53	760.0	AU
S17-D100-760.0	NIRSCWAMPLITUDE	S17	D100	760.0	AU
S17-D82-760.0	NIRSCWAMPLITUDE	S17	D82	760.0	AU
S17-D79-760.0	NIRSCWAMPLITUDE	S17	D79	760.0	AU
S23-D100-760.0	NIRSCWAMPLITUDE	S23	D100	760.0	AU
S23-D81-760.0	NIRSCWAMPLITUDE	S23	D81	760.0	AU
S23-D78-760.0	NIRSCWAMPLITUDE	S23	D78	760.0	AU
S11-D102-760.0	NIRSCWAMPLITUDE	S11	D102	760.0	AU
S20-D85-760.0	NIRSCWAMPLITUDE	S20	D85	760.0	AU
S20-D84-760.0	NIRSCWAMPLITUDE	S20	D84	760.0	AU
S20-D98-760.0	NIRSCWAMPLITUDE	S20	D98	760.0	AU
S20-D99-760.0	NIRSCWAMPLITUDE	S20	D99	760.0	AU
S13-D82-760.0	NIRSCWAMPLITUDE	S13	D82	760.0	AU
S16-D101-760.0	NIRSCWAMPLITUDE	S16	D101	760.0	AU
S8-D135-760.0	NIRSCWAMPLITUDE	S8	D135	760.0	AU
S9-D135-760.0	NIRSCWAMPLITUDE	S9	D135	760.0	AU
S9-D136-760.0	NIRSCWAMPLITUDE	S9	D136	760.0	AU
S10-D112-760.0	NIRSCWAMPLITUDE	S10	D112	760.0	AU
S11-D112-760.0	NIRSCWAMPLITUDE	S11	D112	760.0	AU
S17-D111-760.0	NIRSCWAMPLITUDE	S17	D111	760.0	AU
S19-D128-760.0	NIRSCWAMPLITUDE	S19	D128	760.0	AU
S18-D127-760.0	NIRSCWAMPLITUDE	S18	D127	760.0	AU
S45-D126-760.0	NIRSCWAMPLITUDE	S45	D126	760.0	AU
S38-D121-760.0	NIRSCWAMPLITUDE	S38	D121	760.0	AU
S39-D27-760.0	NIRSCWAMPLITUDE	S39	D27	760.0	AU
S40-D28-760.0	NIRSCWAMPLITUDE	S40	D28	760.0	AU
S39-D28-760.0	NIRSCWAMPLITUDE	S39	D28	760.0	AU
S25-D19-760.0	NIRSCWAMPLITUDE	S25	D19	760.0	AU
S40-D19-760.0	NIRSCWAMPLITUDE	S40	D19	760.0	AU
S26-D18-760.0	NIRSCWAMPLITUDE	S26	D18	760.0	AU
S6-D17-760.0	NIRSCWAMPLITUDE	S6	D17	760.0	AU
S7-D130-760.0	NIRSCWAMPLITUDE	S7	D130	760.0	AU
S7-D134-760.0	NIRSCWAMPLITUDE	S7	D134	760.0	AU
S8-D134-760.0	NIRSCWAMPLITUDE	S8	D134	760.0	AU
S45-D121-760.0	NIRSCWAMPLITUDE	S45	D121	760.0	AU
S18-D126-760.0	NIRSCWAMPLITUDE	S18	D126	760.0	AU
S19-D127-760.0	NIRSCWAMPLITUDE	S19	D127	760.0	AU
S38-D27-760.0	NIRSCWAMPLITUDE	S38	D27	760.0	AU
S26-D17-760.0	NIRSCWAMPLITUDE	S26	D17	760.0	AU
S25-D18-760.0	NIRSCWAMPLITUDE	S25	D18	760.0	AU
S6-D130-760.0	NIRSCWAMPLITUDE	S6	D130	760.0	AU
S10-D136-760.0	NIRSCWAMPLITUDE	S10	D136	760.0	AU
S11-D111-760.0	NIRSCWAMPLITUDE	S11	D111	760.0	AU
S17-D128-760.0	NIRSCWAMPLITUDE	S17	D128	760.0	AU
S46-D111-760.0	NIRSCWAMPLITUDE	S46	D111	760.0	AU
S46-D128-760.0	NIRSCWAMPLITUDE	S46	D128	760.0	AU
S52-D136-760.0	NIRSCWAMPLITUDE	S52	D136	760.0	AU
S52-D112-760.0	NIRSCWAMPLITUDE	S52	D112	760.0	AU
S54-D135-760.0	NIRSCWAMPLITUDE	S54	D135	760.0	AU
S54-D134-760.0	NIRSCWAMPLITUDE	S54	D134	760.0	AU
S56-D17-760.0	NIRSCWAMPLITUDE	S56	D17	760.0	AU
S56-D130-760.0	NIRSCWAMPLITUDE	S56	D130	760.0	AU
S53-D19-760.0	NIRSCWAMPLITUDE	S53	D19	760.0	AU
S53-D18-760.0	NIRSCWAMPLITUDE	S53	D18	760.0	AU
S50-D27-760.0	NIRSCWAMPLITUDE	S50	D27	760.0	AU
S50-D28-760.0	NIRSCWAMPLITUDE	S50	D28	760.0	AU
S54-D129-760.0	NIRSCWAMPLITUDE	S54	D129	760.0	AU
S56-D20-760.0	NIRSCWAMPLITUDE	S56	D20	760.0	AU
S53-D20-760.0	NIRSCWAMPLITUDE	S53	D20	760.0	AU
S53-D31-760.0	NIRSCWAMPLITUDE	S53	D31	760.0	AU
S50-D31-760.0	NIRSCWAMPLITUDE	S50	D31	760.0	AU
S50-D26-760.0	NIRSCWAMPLITUDE	S50	D26	760.0	AU
S46-D125-760.0	NIRSCWAMPLITUDE	S46	D125	760.0	AU
S46-D110-760.0	NIRSCWAMPLITUDE	S46	D110	760.0	AU
S52-D110-760.0	NIRSCWAMPLITUDE	S52	D110	760.0	AU
S52-D133-760.0	NIRSCWAMPLITUDE	S52	D133	760.0	AU
S54-D133-760.0	NIRSCWAMPLITUDE	S54	D133	760.0	AU
S26-D20-760.0	NIRSCWAMPLITUDE	S26	D20	760.0	AU
S56-D66-760.0	NIRSCWAMPLITUDE	S56	D66	760.0	AU
S7-D129-760.0	NIRSCWAMPLITUDE	S7	D129	760.0	AU
S53-D8-760.0	NIRSCWAMPLITUDE	S53	D8	760.0	AU
S40-D31-760.0	NIRSCWAMPLITUDE	S40	D31	760.0	AU
S50-D46-760.0	NIRSCWAMPLITUDE	S50	D46	760.0	AU
S38-D26-760.0	NIRSCWAMPLITUDE	S38	D26	760.0	AU
S19-D125-760.0	NIRSCWAMPLITUDE	S19	D125	760.0	AU
S46-D97-760.0	NIRSCWAMPLITUDE	S46	D97	760.0	AU
S11-D110-760.0	NIRSCWAMPLITUDE	S11	D110	760.0	AU
S9-D133-760.0	NIRSCWAMPLITUDE	S9	D133	760.0	AU
S54-D141-760.0	NIRSCWAMPLITUDE	S54	D141	760.0	AU
S47-D126-760.0	NIRSCWAMPLITUDE	S47	D126	760.0	AU
S47-D127-760.0	NIRSCWAMPLITUDE	S47	D127	760.0	AU
S47-D125-760.0	NIRSCWAMPLITUDE	S47	D125	760.0	AU
S47-D121-760.0	NIRSCWAMPLITUDE	S47	D121	760.0	AU
S47-D26-760.0	NIRSCWAMPLITUDE	S47	D26	760.0	AU
S47-D123-760.0	NIRSCWAMPLITUDE	S47	D123	760.0	AU
S47-D124-760.0	NIRSCWAMPLITUDE	S47	D124	760.0	AU
S46-D109-760.0	NIRSCWAMPLITUDE	S46	D109	760.0	AU
S46-D108-760.0	NIRSCWAMPLITUDE	S46	D108	760.0	AU
S52-D107-760.0	NIRSCWAMPLITUDE	S52	D107	760.0	AU
S52-D132-760.0	NIRSCWAMPLITUDE	S52	D132	760.0	AU
S54-D131-760.0	NIRSCWAMPLITUDE	S54	D131	760.0	AU
S56-D21-760.0	NIRSCWAMPLITUDE	S56	D21	760.0	AU
S53-D22-760.0	NIRSCWAMPLITUDE	S53	D22	760.0	AU
S53-D23-760.0	NIRSCWAMPLITUDE	S53	D23	760.0	AU
S50-D30-760.0	NIRSCWAMPLITUDE	S50	D30	760.0	AU
S50-D29-760.0	NIRSCWAMPLITUDE	S50	D29	760.0	AU
S55-D21-760.0	NIRSCWAMPLITUDE	S55	D21	760.0	AU
S55-D22-760.0	NIRSCWAMPLITUDE	S55	D22	760.0	AU
S51-D132-760.0	NIRSCWAMPLITUDE	S51	D132	760.0	AU
S51-D131-760.0	NIRSCWAMPLITUDE	S51	D131	760.0	AU
S49-D123-760.0	NIRSCWAMPLITUDE	S49	D123	760.0	AU
S49-D30-760.0	NIRSCWAMPLITUDE	S49	D30	760.0	AU
S49-D29-760.0	NIRSCWAMPLITUDE	S49	D29	760.0	AU
S48-D124-760.0	NIRSCWAMPLITUDE	S48	D124	760.0	AU
S48-D109-760.0	NIRSCWAMPLITUDE	S48	D109	760.0	AU
S48-D108-760.0	NIRSCWAMPLITUDE	S48	D108	760.0	AU
S55-D24-760.0	NIRSCWAMPLITUDE	S55	D24	760.0	AU
S49-D32-760.0	NIRSCWAMPLITUDE	S49	D32	760.0	AU
S51-D105-760.0	NIRSCWAMPLITUDE	S51	D105	760.0	AU
S48-D106-760.0	NIRSCWAMPLITUDE	S48	D106	760.0	AU
S55-D20-760.0	NIRSCWAMPLITUDE	S55	D20	760.0	AU
S51-D133-760.0	NIRSCWAMPLITUDE	S51	D133	760.0	AU
S49-D26-760.0	NIRSCWAMPLITUDE	S49	D26	760.0	AU
S48-D125-760.0	NIRSCWAMPLITUDE	S48	D125	760.0	AU
S46-D106-760.0	NIRSCWAMPLITUDE	S46	D106	760.0	AU
S52-D105-760.0	NIRSCWAMPLITUDE	S52	D105	760.0	AU
S52-D131-760.0	NIRSCWAMPLITUDE	S52	D131	760.0	AU
S53-D21-760.0	NIRSCWAMPLITUDE	S53	D21	760.0	AU
S53-D24-760.0	NIRSCWAMPLITUDE	S53	D24	760.0	AU
S51-D107-760.0	NIRSCWAMPLITUDE	S51	D107	760.0	AU
S55-D23-760.0	NIRSCWAMPLITUDE	S55	D23	760.0	AU
S54-D132-760.0	NIRSCWAMPLITUDE	S54	D132	760.0	AU
S56-D22-760.0	NIRSCWAMPLITUDE	S56	D22	760.0	AU
S49-D122-760.0	NIRSCWAMPLITUDE	S49	D122	760.0	AU
S48-D122-760.0	NIRSCWAMPLITUDE	S48	D122	760.0	AU
S51-D122-760.0	NIRSCWAMPLITUDE	S51	D122	760.0	AU
S55-D122-760.0	NIRSCWAMPLITUDE	S55	D122	760.0	AU
S51-D106-760.0	NIRSCWAMPLITUDE	S51	D106	760.0	AU
S55-D32-760.0	NIRSCWAMPLITUDE	S55	D32	760.0	AU
S53-D30-760.0	NIRSCWAMPLITUDE	S53	D30	760.0	AU
S52-D108-760.0	NIRSCWAMPLITUDE	S52	D108	760.0	AU
S46-D107-760.0	NIRSCWAMPLITUDE	S46	D107	760.0	AU
S50-D23-760.0	NIRSCWAMPLITUDE	S50	D23	760.0	AU
S48-D123-760.0	NIRSCWAMPLITUDE	S48	D123	760.0	AU
S49-D124-760.0	NIRSCWAMPLITUDE	S49	D124	760.0	AU
S48-D105-760.0	NIRSCWAMPLITUDE	S48	D105	760.0	AU
S49-D24-760.0	NIRSCWAMPLITUDE	S49	D24	760.0	AU
S54-D130-760.0	NIRSCWAMPLITUDE	S54	D130	760.0	AU
S56-D18-760.0	NIRSCWAMPLITUDE	S56	D18	760.0	AU
S56-D1-760.0	NIRSCWAMPLITUDE	S56	D1	760.0	AU
S56-D134-760.0	NIRSCWAMPLITUDE	S56	D134	760.0	AU
S55-D131-760.0	NIRSCWAMPLITUDE	S55	D131	760.0	AU
S55-D105-760.0	NIRSCWAMPLITUDE	S55	D105	760.0	AU
S51-D21-760.0	NIRSCWAMPLITUDE	S51	D21	760.0	AU
S51-D24-760.0	NIRSCWAMPLITUDE	S51	D24	760.0	AU
S52-D94-760.0	NIRSCWAMPLITUDE	S52	D94	760.0	AU
S10-D135-760.0	NIRSCWAMPLITUDE	S10	D135	760.0	AU
S10-D133-760.0	NIRSCWAMPLITUDE	S10	D133	760.0	AU
S11-D136-760.0	NIRSCWAMPLITUDE	S11	D136	760.0	AU
S17-D112-760.0	NIRSCWAMPLITUDE	S17	D112	760.0	AU
S19-D111-760.0	NIRSCWAMPLITUDE	S19	D111	760.0	AU
S47-D109-760.0	NIRSCWAMPLITUDE	S47	D109	760.0	AU
S50-D123-760.0	NIRSCWAMPLITUDE	S50	D123	760.0	AU
S50-D19-760.0	NIRSCWAMPLITUDE	S50	D19	760.0	AU
S53-D28-760.0	NIRSCWAMPLITUDE	S53	D28	760.0	AU
S53-D15-760.0	NIRSCWAMPLITUDE	S53	D15	760.0	AU
S53-D17-760.0	NIRSCWAMPLITUDE	S53	D17	760.0	AU
S53-D32-760.0	NIRSCWAMPLITUDE	S53	D32	760.0	AU
S26-D19-760.0	NIRSCWAMPLITUDE	S26	D19	760.0	AU
S6-D18-760.0	NIRSCWAMPLITUDE	S6	D18	760.0	AU
S6-D20-760.0	NIRSCWAMPLITUDE	S6	D20	760.0	AU
S8-D130-760.0	NIRSCWAMPLITUDE	S8	D130	760.0	AU
S8-D129-760.0	NIRSCWAMPLITUDE	S8	D129	760.0	AU
S9-D134-760.0	NIRSCWAMPLITUDE	S9	D134	760.0	AU
S49-D23-760.0	NIRSCWAMPLITUDE	S49	D23	760.0	AU
S49-D106-760.0	NIRSCWAMPLITUDE	S49	D106	760.0	AU
S48-D107-760.0	NIRSCWAMPLITUDE	S48	D107	760.0	AU
S48-D32-760.0	NIRSCWAMPLITUDE	S48	D32	760.0	AU
S54-D35-760.0	NIRSCWAMPLITUDE	S54	D35	760.0	AU
S54-D136-760.0	NIRSCWAMPLITUDE	S54	D136	760.0	AU
S46-D124-760.0	NIRSCWAMPLITUDE	S46	D124	760.0	AU
S46-D104-760.0	NIRSCWAMPLITUDE	S46	D104	760.0	AU
S46-D112-760.0	NIRSCWAMPLITUDE	S46	D112	760.0	AU
S46-D127-760.0	NIRSCWAMPLITUDE	S46	D127	760.0	AU
S47-D115-760.0	NIRSCWAMPLITUDE	S47	D115	760.0	AU
S47-D25-760.0	NIRSCWAMPLITUDE	S47	D25	760.0	AU
S52-D135-760.0	NIRSCWAMPLITUDE	S52	D135	760.0	AU
S52-D111-760.0	NIRSCWAMPLITUDE	S52	D111	760.0	AU
S17-D110-760.0	NIRSCWAMPLITUDE	S17	D110	760.0	AU
S18-D128-760.0	NIRSCWAMPLITUDE	S18	D128	760.0	AU
S45-D127-760.0	NIRSCWAMPLITUDE	S45	D127	760.0	AU
S38-D126-760.0	NIRSCWAMPLITUDE	S38	D126	760.0	AU
S39-D121-760.0	NIRSCWAMPLITUDE	S39	D121	760.0	AU
S39-D26-760.0	NIRSCWAMPLITUDE	S39	D26	760.0	AU
S40-D27-760.0	NIRSCWAMPLITUDE	S40	D27	760.0	AU
S25-D28-760.0	NIRSCWAMPLITUDE	S25	D28	760.0	AU
S25-D31-760.0	NIRSCWAMPLITUDE	S25	D31	760.0	AU
S7-D17-760.0	NIRSCWAMPLITUDE	S7	D17	760.0	AU
S18-D125-760.0	NIRSCWAMPLITUDE	S18	D125	760.0	AU
S56-D129-760.0	NIRSCWAMPLITUDE	S56	D129	760.0	AU
S47-D29-760.0	NIRSCWAMPLITUDE	S47	D29	760.0	AU
S5-D137-760.0	NIRSCWAMPLITUDE	S5	D137	760.0	AU
S10-D87-850.0	NIRSCWAMPLITUDE	S10	D87	850.0	AU
S10-D94-850.0	NIRSCWAMPLITUDE	S10	D94	850.0	AU
S10-D89-850.0	NIRSCWAMPLITUDE	S10	D89	850.0	AU
S10-D92-850.0	NIRSCWAMPLITUDE	S10	D92	850.0	AU
S9-D94-850.0	NIRSCWAMPLITUDE	S9	D94	850.0	AU
S9-D141-850.0	NIRSCWAMPLITUDE	S9	D141	850.0	AU
S9-D96-850.0	NIRSCWAMPLITUDE	S9	D96	850.0	AU
S9-D139-850.0	NIRSCWAMPLITUDE	S9	D139	850.0	AU
S8-D141-850.0	NIRSCWAMPLITUDE	S8	D141	850.0	AU
S8-D143-850.0	NIRSCWAMPLITUDE	S8	D143	850.0	AU
S8-D33-850.0	NIRSCWAMPLITUDE	S8	D33	850.0	AU
S7-D66-850.0	NIRSCWAMPLITUDE	S7	D66	850.0	AU
S7-D33-850.0	NIRSCWAMPLITUDE	S7	D33	850.0	AU
S7-D37-850.0	NIRSCWAMPLITUDE	S7	D37	850.0	AU
S7-D40-850.0	NIRSCWAMPLITUDE	S7	D40	850.0	AU
S6-D66-850.0	NIRSCWAMPLITUDE	S6	D66	850.0	AU
S6-D1-850.0	NIRSCWAMPLITUDE	S6	D1	850.0	AU
S6-D68-850.0	NIRSCWAMPLITUDE	S6	D68	850.0	AU
S6-D71-850.0	NIRSCWAMPLITUDE	S6	D71	850.0	AU
S26-D1-850.0	NIRSCWAMPLITUDE	S26	D1	850.0	AU
S26-D8-850.0	NIRSCWAMPLITUDE	S26	D8	850.0	AU
S26-D3-850.0	NIRSCWAMPLITUDE	S26	D3	850.0	AU
S26-D6-850.0	NIRSCWAMPLITUDE	S26	D6	850.0	AU
S25-D8-850.0	NIRSCWAMPLITUDE	S25	D8	850.0	AU
S25-D15-850.0	NIRSCWAMPLITUDE	S25	D15	850.0	AU
S25-D10-850.0	NIRSCWAMPLITUDE	S25	D10	850.0	AU
S25-D13-850.0	NIRSCWAMPLITUDE	S25	D13	850.0	AU
S13-D85-850.0	NIRSCWAMPLITUDE	S13	D85	850.0	AU
S13-D89-850.0	NIRSCWAMPLITUDE	S13	D89	850.0	AU
S13-D83-850.0	NIRSCWAMPLITUDE	S13	D83	850.0	AU
S13-D90-850.0	NIRSCWAMPLITUDE	S13	D90	850.0	AU
S13-D84-850.0	NIRSCWAMPLITUDE	S13	D84	850.0	AU
S13-D88-850.0	NIRSCWAMPLITUDE	S13	D88	850.0	AU
S12-D92-850.0	NIRSCWAMPLITUDE	S12	D92	850.0	AU
S12-D96-850.0	NIRSCWAMPLITUDE	S12	D96	850.0	AU
S12-D137-850.0	NIRSCWAMPLITUDE	S12	D137	850.0	AU
S12-D91-850.0	NIRSCWAMPLITUDE	S12	D91	850.0	AU
S12-D95-850.0	NIRSCWAMPLITUDE	S12	D95	850.0	AU
S5-D139-850.0	NIRSCWAMPLITUDE	S5	D139	850.0	AU
S5-D143-850.0	NIRSCWAMPLITUDE	S5	D143	850.0	AU
S5-D144-850.0	NIRSCWAMPLITUDE	S5	D144	850.0	AU
S5-D138-850.0	NIRSCWAMPLITUDE	S5	D138	850.0	AU
S5-D142-850.0	NIRSCWAMPLITUDE	S5	D142	850.0	AU
S4-D33-850.0	NIRSCWAMPLITUDE	S4	D33	850.0	AU
S4-D37-850.0	NIRSCWAMPLITUDE	S4	D37	850.0	AU
S4-D144-850.0	NIRSCWAMPLITUDE	S4	D144	850.0	AU
S4-D39-850.0	NIRSCWAMPLITUDE	S4	D39	850.0	AU
S4-D34-850.0	NIRSCWAMPLITUDE	S4	D34	850.0	AU
S4-D38-850.0	NIRSCWAMPLITUDE	S4	D38	850.0	AU
S3-D40-850.0	NIRSCWAMPLITUDE	S3	D40	850.0	AU
S3-D68-850.0	NIRSCWAMPLITUDE	S3	D68	850.0	AU
S3-D39-850.0	NIRSCWAMPLITUDE	S3	D39	850.0	AU
S3-D70-850.0	NIRSCWAMPLITUDE	S3	D70	850.0	AU
S3-D65-850.0	NIRSCWAMPLITUDE	S3	D65	850.0	AU
S3-D69-850.0	NIRSCWAMPLITUDE	S3	D69	850.0	AU
S29-D71-850.0	NIRSCWAMPLITUDE	S29	D71	850.0	AU
S29-D3-850.0	NIRSCWAMPLITUDE	S29	D3	850.0	AU
S29-D70-850.0	NIRSCWAMPLITUDE	S29	D70	850.0	AU
S29-D5-850.0	NIRSCWAMPLITUDE	S29	D5	850.0	AU
S29-D72-850.0	NIRSCWAMPLITUDE	S29	D72	850.0	AU
S29-D4-850.0	NIRSCWAMPLITUDE	S29	D4	850.0	AU
S27-D6-850.0	NIRSCWAMPLITUDE	S27	D6	850.0	AU
S27-D10-850.0	NIRSCWAMPLITUDE	S27	D10	850.0	AU
S27-D5-850.0	NIRSCWAMPLITUDE	S27	D5	850.0	AU
S27-D12-850.0	NIRSCWAMPLITUDE	S27	D12	850.0	AU
S27-D7-850.0	NIRSCWAMPLITUDE	S27	D7	850.0	AU
S27-D11-850.0	NIRSCWAMPLITUDE	S27	D11	850.0	AU
S28-D13-850.0	NIRSCWAMPLITUDE	S28	D13	850.0	AU
S28-D12-850.0	NIRSCWAMPLITUDE	S28	D12	850.0	AU
S28-D14-850.0	NIRSCWAMPLITUDE	S28	D14	850.0	AU
S16-D81-850.0	NIRSCWAMPLITUDE	S16	D81	850.0	AU
S16-D84-850.0	NIRSCWAMPLITUDE	S16	D84	850.0	AU
S16-D86-850.0	NIRSCWAMPLITUDE	S16	D86	850.0	AU
S15-D88-850.0	NIRSCWAMPLITUDE	S15	D88	850.0	AU
S15-D86-850.0	NIRSCWAMPLITUDE	S15	D86	850.0	AU
S15-D93-850.0	NIRSCWAMPLITUDE	S15	D93	850.0	AU
S14-D95-850.0	NIRSCWAMPLITUDE	S14	D95	850.0	AU
S14-D138-850.0	NIRSCWAMPLITUDE	S14	D138	850.0	AU
S14-D93-850.0	NIRSCWAMPLITUDE	S14	D93	850.0	AU
S14-D140-850.0	NIRSCWAMPLITUDE	S14	D140	850.0	AU
S2-D142-850.0	NIRSCWAMPLITUDE	S2	D142	850.0	AU
S2-D34-850.0	NIRSCWAMPLITUDE	S2	D34	850.0	AU
S2-D140-850.0	NIRSCWAMPLITUDE	S2	D140	850.0	AU
S2-D36-850.0	NIRSCWAMPLITUDE	S2	D36	850.0	AU
S1-D38-850.0	NIRSCWAMPLITUDE	S1	D38	850.0	AU
S1-D65-850.0	NIRSCWAMPLITUDE	S1	D65	850.0	AU
S1-D36-850.0	NIRSCWAMPLITUDE	S1	D36	850.0	AU
S1-D67-850.0	NIRSCWAMPLITUDE	S1	D67	850.0	AU
S32-D69-850.0	NIRSCWAMPLITUDE	S32	D69	850.0	AU
S32-D72-850.0	NIRSCWAMPLITUDE	S32	D72	850.0	AU
S32-D67-850.0	NIRSCWAMPLITUDE	S32	D67	850.0	AU
S32-D2-850.0	NIRSCWAMPLITUDE	S32	D2	850.0	AU
S31-D4-850.0	NIRSCWAMPLITUDE	S31	D4	850.0	AU
S31-D7-850.0	NIRSCWAMPLITUDE	S31	D7	850.0	AU
S31-D2-850.0	NIRSCWAMPLITUDE	S31	D2	850.0	AU
S31-D9-850.0	NIRSCWAMPLITUDE	S31	D9	850.0	AU
S30-D11-850.0	NIRSCWAMPLITUDE	S30	D11	850.0	AU
S30-D14-850.0	NIRSCWAMPLITUDE	S30	D14	850.0	AU
S30-D9-850.0	NIRSCWAMPLITUDE	S30	D9	850.0	AU
S7-D35-850.0	NIRSCWAMPLITUDE	S7	D35	850.0	AU
S3-D71-850.0	NIRSCWAMPLITUDE	S3	D71	850.0	AU
S3-D66-850.0	NIRSCWAMPLITUDE	S3	D66	850.0	AU
S3-D72-850.0	NIRSCWAMPLITUDE	S3	D72	850.0	AU
S3-D67-850.0	NIRSCWAMPLITUDE	S3	D67	850.0	AU
S4-D35-850.0	NIRSCWAMPLITUDE	S4	D35	850.0	AU
S4-D40-850.0	NIRSCWAMPLITUDE	S4	D40	850.0	AU
S4-D65-850.0	NIRSCWAMPLITUDE	S4	D65	850.0	AU
S4-D36-850.0	NIRSCWAMPLITUDE	S4	D36	850.0	AU
S29-D1-850.0	NIRSCWAMPLITUDE	S29	D1	850.0	AU
S29-D69-850.0	NIRSCWAMPLITUDE	S29	D69	850.0	AU
S29-D2-850.0	NIRSCWAMPLITUDE	S29	D2	850.0	AU
S29-D7-850.0	NIRSCWAMPLITUDE	S29	D7	850.0	AU
S29-D6-850.0	NIRSCWAMPLITUDE	S29	D6	850.0	AU
S27-D8-850.0	NIRSCWAMPLITUDE	S27	D8	850.0	AU
S27-D4-850.0	NIRSCWAMPLITUDE	S27	D4	850.0	AU
S27-D9-850.0	NIRSCWAMPLITUDE	S27	D9	850.0	AU
S27-D14-850.0	NIRSCWAMPLITUDE	S27	D14	850.0	AU
S27-D13-850.0	NIRSCWAMPLITUDE	S27	D13	850.0	AU
S28-D15-850.0	NIRSCWAMPLITUDE	S28	D15	850.0	AU
S28-D11-850.0	NIRSCWAMPLITUDE	S28	D11	850.0	AU
S25-D6-850.0	NIRSCWAMPLITUDE	S25	D6	850.0	AU
S30-D7-850.0	NIRSCWAMPLITUDE	S30	D7	850.0	AU
S31-D11-850.0	NIRSCWAMPLITUDE	S31	D11	850.0	AU
S31-D72-850.0	NIRSCWAMPLITUDE	S31	D72	850.0	AU
S32-D4-850.0	NIRSCWAMPLITUDE	S32	D4	850.0	AU
S32-D65-850.0	NIRSCWAMPLITUDE	S32	D65	850.0	AU
S6-D40-850.0	NIRSCWAMPLITUDE	S6	D40	850.0	AU
S26-D71-850.0	NIRSCWAMPLITUDE	S26	D71	850.0	AU
S1-D69-850.0	NIRSCWAMPLITUDE	S1	D69	850.0	AU
S1-D34-850.0	NIRSCWAMPLITUDE	S1	D34	850.0	AU
S8-D35-850.0	NIRSCWAMPLITUDE	S8	D35	850.0	AU
S8-D139-850.0	NIRSCWAMPLITUDE	S8	D139	850.0	AU
S2-D138-850.0	NIRSCWAMPLITUDE	S2	D138	850.0	AU
S5-D141-850.0	NIRSCWAMPLITUDE	S5	D141	850.0	AU
S5-D33-850.0	NIRSCWAMPLITUDE	S5	D33	850.0	AU
S5-D34-850.0	NIRSCWAMPLITUDE	S5	D34	850.0	AU
S5-D140-850.0	NIRSCWAMPLITUDE	S5	D140	850.0	AU
S9-D92-850.0	NIRSCWAMPLITUDE	S9	D92	850.0	AU
S14-D91-850.0	NIRSCWAMPLITUDE	S14	D91	850.0	AU
S12-D94-850.0	NIRSCWAMPLITUDE	S12	D94	850.0	AU
S12-D139-850.0	NIRSCWAMPLITUDE	S12	D139	850.0	AU
S12-D138-850.0	NIRSCWAMPLITUDE	S12	D138	850.0	AU
S12-D93-850.0	NIRSCWAMPLITUDE	S12	D93	850.0	AU
S10-D85-850.0	NIRSCWAMPLITUDE	S10	D85	850.0	AU
S15-D91-850.0	NIRSCWAMPLITUDE	S15	D91	850.0	AU
S15-D84-850.0	NIRSCWAMPLITUDE	S15	D84	850.0	AU
S13-D87-850.0	NIRSCWAMPLITUDE	S13	D87	850.0	AU
S13-D92-850.0	NIRSCWAMPLITUDE	S13	D92	850.0	AU
S13-D91-850.0	NIRSCWAMPLITUDE	S13	D91	850.0	AU
S13-D86-850.0	NIRSCWAMPLITUDE	S13	D86	850.0	AU
S13-D81-850.0	NIRSCWAMPLITUDE	S13	D81	850.0	AU
S10-D90-850.0	NIRSCWAMPLITUDE	S10	D90	850.0	AU
S10-D96-850.0	NIRSCWAMPLITUDE	S10	D96	850.0	AU
S12-D90-850.0	NIRSCWAMPLITUDE	S12	D90	850.0	AU
S12-D89-850.0	NIRSCWAMPLITUDE	S12	D89	850.0	AU
S12-D88-850.0	NIRSCWAMPLITUDE	S12	D88	850.0	AU
S15-D95-850.0	NIRSCWAMPLITUDE	S15	D95	850.0	AU
S15-D90-850.0	NIRSCWAMPLITUDE	S15	D90	850.0	AU
S16-D83-850.0	NIRSCWAMPLITUDE	S16	D83	850.0	AU
S16-D88-850.0	NIRSCWAMPLITUDE	S16	D88	850.0	AU
S9-D143-850.0	NIRSCWAMPLITUDE	S9	D143	850.0	AU
S9-D137-850.0	NIRSCWAMPLITUDE	S9	D137	850.0	AU
S14-D137-850.0	NIRSCWAMPLITUDE	S14	D137	850.0	AU
S14-D142-850.0	NIRSCWAMPLITUDE	S14	D142	850.0	AU
S5-D96-850.0	NIRSCWAMPLITUDE	S5	D96	850.0	AU
S5-D95-850.0	NIRSCWAMPLITUDE	S5	D95	850.0	AU
S8-D144-850.0	NIRSCWAMPLITUDE	S8	D144	850.0	AU
